0.02868
0.02030
0.02073
0.02062
0.02204
0.02821
0.02132
0.02124
0.02121
0.02127
0.05838
0.02525
0.03024
0.01963
0.02821
0.01884
0.02756
0.01945
0.02948
0.02304
0.03072
0.02230
0.03229
0.02332
0.02842
0.02824
0.02477
0.02497
0.02848
0.02526
0.02528
0.02443
0.02345
0.02397
0.02177
0.02315
0.01951
0.01967
0.01982
0.02447
