0.02083 0.00000 0.00000 0.00000 0.00000 0.01042 0.00000 0.00000 0.00000 0.00000 0.03009 0.01042 0.16667 0.00000 0.16667 0.00000 0.16667 0.00000 0.16667 0.01042 0.16667 0.00000 0.16667 0.00000 0.01042 0.02083 0.00000 0.00000 0.01042 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.01042
0.01438 0.00000 0.00000 0.00000 0.00000 0.00187 0.00000 0.00000 0.00000 0.00000 0.01900 0.00187 0.03000 0.06000 0.08000 0.11000 0.14000 0.17000 0.14000 0.11188 0.08000 0.06000 0.03000 0.00000 0.00187 0.00375 0.00000 0.00000 0.00187 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00187
0.01625 0.00000 0.00000 0.00000 0.00000 0.00375 0.00000 0.00000 0.00000 0.00000 0.02088 0.00375 0.00000 0.03000 0.06000 0.08000 0.11000 0.14000 0.17000 0.14375 0.11000 0.08000 0.06000 0.03000 0.00375 0.00750 0.00000 0.00000 0.00375 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00375
0.01688 0.00000 0.00000 0.00000 0.00000 0.00500 0.00000 0.00000 0.00000 0.00000 0.02150 0.00500 0.00000 0.00000 0.03000 0.06000 0.08000 0.11000 0.14000 0.17500 0.14000 0.11000 0.08000 0.06000 0.03500 0.01000 0.00000 0.00000 0.00500 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00500
0.01875 0.00000 0.00000 0.00000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00000 0.02338 0.00688 0.00000 0.00000 0.00000 0.03000 0.06000 0.08000 0.11000 0.14688 0.17000 0.14000 0.11000 0.08000 0.06688 0.04375 0.00000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00688
0.01750 0.00000 0.00000 0.00000 0.00000 0.00875 0.00000 0.00000 0.00000 0.00000 0.02213 0.00875 0.00000 0.00000 0.00000 0.00000 0.03000 0.06000 0.08000 0.11875 0.14000 0.17000 0.14000 0.11000 0.08875 0.07750 0.03000 0.00000 0.00875 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00875
0.02125 0.00000 0.00000 0.00000 0.00000 0.01063 0.00000 0.00000 0.00000 0.00000 0.02588 0.01063 0.00000 0.00000 0.00000 0.00000 0.00000 0.03000 0.06000 0.09062 0.11000 0.14000 0.17000 0.14000 0.12062 0.10125 0.06000 0.03000 0.01063 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.01063
0.01750 0.00000 0.00000 0.00000 0.00000 0.00875 0.00000 0.00000 0.00000 0.00000 0.02213 0.00875 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03000 0.06875 0.08000 0.11000 0.14000 0.17000 0.14875 0.12750 0.08000 0.06000 0.03875 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00875
0.01375 0.00000 0.00000 0.00000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00000 0.01838 0.00688 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03687 0.06000 0.08000 0.11000 0.14000 0.17688 0.15375 0.11000 0.08000 0.06688 0.03000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00688
0.01000 0.00000 0.00000 0.00000 0.00000 0.00500 0.00000 0.00000 0.00000 0.00000 0.01463 0.00500 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00500 0.03000 0.06000 0.08000 0.11000 0.14500 0.18000 0.14000 0.11000 0.08500 0.06000 0.03000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00500
0.00375 0.00000 0.00000 0.00000 0.00000 0.00375 0.00000 0.00000 0.00000 0.00000 0.00838 0.00375 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00375 0.00000 0.03000 0.06000 0.08000 0.11375 0.14750 0.17000 0.14000 0.11375 0.08000 0.06000 0.03000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00375
0.00187 0.00000 0.00000 0.00000 0.00000 0.00187 0.00000 0.00000 0.00000 0.00000 0.00650 0.00187 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00187 0.00000 0.00000 0.03000 0.06000 0.08188 0.11375 0.14000 0.17000 0.14188 0.11000 0.08000 0.06000 0.03000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00187
0.00187 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00650 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03000 0.06000 0.08000 0.11000 0.14000 0.17000 0.14000 0.11000 0.08000 0.06000 0.03000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00375 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00838 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03000 0.06000 0.08000 0.11000 0.14000 0.17000 0.14000 0.11000 0.08000 0.06000 0.03000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00500 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00963 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03000 0.06000 0.08000 0.11000 0.14000 0.17000 0.14000 0.11000 0.08000 0.06000 0.03000 0.00000 0.00000 0.00000 0.00000
0.00887 0.00000 0.00000 0.00000 0.00000 0.00187 0.00000 0.00000 0.00000 0.00000 0.01350 0.00187 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00187 0.00000 0.03000 0.06000 0.08188 0.11000 0.14000 0.17000 0.14000 0.11188 0.08000 0.06375 0.03000 0.00000 0.00000 0.00187
0.01273 0.00000 0.00000 0.00000 0.00000 0.00375 0.00000 0.00000 0.00000 0.00000 0.01736 0.00375 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00375 0.00000 0.00000 0.03000 0.06375 0.08000 0.11000 0.14000 0.17000 0.14375 0.11000 0.08750 0.06000 0.03000 0.00000 0.00375
0.01594 0.00000 0.00000 0.00000 0.00000 0.00500 0.00000 0.00000 0.00000 0.00000 0.02057 0.00500 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00500 0.00000 0.00000 0.00000 0.03500 0.06000 0.08000 0.11000 0.14000 0.17500 0.14000 0.12000 0.08000 0.06000 0.03000 0.00500
0.01605 0.00000 0.00000 0.00000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00000 0.02068 0.00688 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00688 0.03000 0.06000 0.08000 0.11000 0.14688 0.17000 0.15375 0.11000 0.08000 0.06000 0.03687
0.04617 0.00000 0.00000 0.00000 0.00000 0.00875 0.00000 0.00000 0.00000 0.00000 0.02080 0.00875 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00875 0.00000 0.00000 0.00000 0.00875 0.00000 0.03000 0.06000 0.08000 0.11875 0.14000 0.18750 0.14000 0.11000 0.08000 0.06875
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.00463 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.08875 0.06000 0.03000 0.00000 0.00000 0.00875 0.00000 0.00000 0.00000 0.00000 0.01338 0.00875 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00875 0.00000 0.00000 0.00000 0.00875 0.00000 0.00000 0.00000 0.03000 0.06875 0.08000 0.12750 0.14000 0.17000 0.14000 0.11875
0.11688 0.08000 0.06000 0.03000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00000 0.01150 0.00688 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00000 0.03687 0.06000 0.09375 0.11000 0.14000 0.17000 0.14688
0.14500 0.11000 0.08000 0.06000 0.03000 0.00500 0.00000 0.00000 0.00000 0.00000 0.00963 0.00500 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00500 0.00000 0.00000 0.00000 0.00500 0.00000 0.00000 0.00000 0.00000 0.00500 0.03000 0.07000 0.08000 0.11000 0.14000 0.17500
0.17375 0.14000 0.11000 0.08000 0.06000 0.03375 0.00000 0.00000 0.00000 0.00000 0.00838 0.00375 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00375 0.00000 0.00000 0.00000 0.00375 0.00000 0.00000 0.00000 0.00000 0.00375 0.00000 0.03750 0.06000 0.08000 0.11000 0.14375
0.14188 0.17000 0.14000 0.11000 0.08000 0.06187 0.03000 0.00000 0.00000 0.00000 0.00650 0.00187 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00187 0.00000 0.00000 0.00000 0.00187 0.00000 0.00000 0.00000 0.00000 0.00187 0.00000 0.00375 0.03000 0.06000 0.08000 0.11188
0.11188 0.14000 0.17000 0.14000 0.11188 0.08563 0.06000 0.03000 0.00000 0.00000 0.00650 0.00187 0.00187 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00187 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03000 0.06000 0.08188
0.08375 0.11000 0.14000 0.17000 0.14375 0.12125 0.08000 0.06000 0.03000 0.00000 0.00838 0.00375 0.00375 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00375 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03000 0.06375
0.06500 0.08000 0.11000 0.14000 0.17500 0.15500 0.11000 0.08000 0.06000 0.03000 0.00963 0.00500 0.00500 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00500 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03500
0.03687 0.06000 0.08000 0.11000 0.14688 0.19063 0.14000 0.11000 0.08000 0.06000 0.04150 0.00688 0.00688 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00688 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00688
